# t, hp, hx
2.147461771000000130e+00 6.453178751400000246e-02 1.894089014800000026e-01
2.147487456899999980e+00 6.777941071899999670e-02 1.812249866700000045e-01
2.147513141900000200e+00 7.150714937700000662e-02 1.736671260400000083e-01
2.147538857599999851e+00 7.495565386800000229e-02 1.675224889099999892e-01
2.147564488500000035e+00 7.773606489199999525e-02 1.638835781999999908e-01
2.147590208000000001e+00 7.959044578500000522e-02 1.628112556100000108e-01
2.147615929300000115e+00 8.019184318399999456e-02 1.632352813000000069e-01
2.147641652399999934e+00 7.955107307400000050e-02 1.651939246299999886e-01
2.147667377999999960e+00 7.828381706800000006e-02 1.687881359800000036e-01
2.147693106400000218e+00 7.675417693699999877e-02 1.738031040799999927e-01
2.147718837599999819e+00 7.465119997199999580e-02 1.799359210500000028e-01
2.147744498399999813e+00 7.201056960799999407e-02 1.868675672300000035e-01
2.147770234299999803e+00 6.923485623000000255e-02 1.942221443400000136e-01
2.147795972199999959e+00 6.630738432199999310e-02 2.016157587600000134e-01
2.147821712599999877e+00 6.286459571199999596e-02 2.087210556999999911e-01
2.147847455500000002e+00 5.930864227600000232e-02 2.151063328299999966e-01
2.147873200799999882e+00 5.664892315399999712e-02 2.196070686499999869e-01
2.147898948299999944e+00 5.560722874300000340e-02 2.212503154000000083e-01
2.147924698300000212e+00 5.618002394700000179e-02 2.205364532200000116e-01
2.147950451099999825e+00 5.769994312699999739e-02 2.184445328200000092e-01
2.147976207300000162e+00 5.973501125999999828e-02 2.155746830799999958e-01
2.148001932200000130e+00 6.207041892899999719e-02 2.109473731400000052e-01
2.148027696399999797e+00 6.513089992199999623e-02 2.034189518500000016e-01
2.148053464799999812e+00 6.948739498000000570e-02 1.933900232000000108e-01
2.148079236900000133e+00 7.538199162399999986e-02 1.813221235299999901e-01
2.148105012399999847e+00 8.218411825499999379e-02 1.686336913900000067e-01
2.148130738199999890e+00 8.793917501299999828e-02 1.577717664999999936e-01
2.148156353900000148e+00 9.039080762600000540e-02 1.507613415600000117e-01
2.148182144599999788e+00 8.845926676699999991e-02 1.487641665399999924e-01
2.148207940299999841e+00 8.274628606499999373e-02 1.514073375199999905e-01
2.148233739900000216e+00 7.508090654299999500e-02 1.572837890100000080e-01
2.148259543800000060e+00 6.800625064599999381e-02 1.650939171799999938e-01
2.148285352199999831e+00 6.337330274100000382e-02 1.736504902200000089e-01
2.148311164899999959e+00 6.137127770700000207e-02 1.824470131400000028e-01
2.148336981199999940e+00 6.117898871099999858e-02 1.921748285999999861e-01
2.148362722199999908e+00 6.163645233099999954e-02 2.032972983199999861e-01
2.148388488600000201e+00 6.201526798299999976e-02 2.138218386899999879e-01
2.148414266100000081e+00 6.244700287899999924e-02 2.203618669799999874e-01
2.148440040900000181e+00 6.310134581199999815e-02 2.216037356599999952e-01
2.148465662500000040e+00 6.423372279899999815e-02 2.187628993400000110e-01
2.148491408800000002e+00 6.552066652900000177e-02 2.143815933300000087e-01
2.148517148399999854e+00 6.650816377599999552e-02 2.105860909599999997e-01
2.148542905899999855e+00 6.708764240900000342e-02 2.076556840300000095e-01
2.148568618600000146e+00 6.759409261099999511e-02 2.042365180900000132e-01
2.148594293399999966e+00 6.917442191400000051e-02 1.987517626399999959e-01
2.148620036400000100e+00 7.276548769900000047e-02 1.906501984099999991e-01
2.148645865599999816e+00 7.813793632399999856e-02 1.806393865600000037e-01
2.148671695200000009e+00 8.385692230400000613e-02 1.699169021099999899e-01
2.148697525799999841e+00 8.790270000399999506e-02 1.596800118599999985e-01
2.148723357699999781e+00 8.914265106600000044e-02 1.517740775599999981e-01
2.148749190899999828e+00 8.772762639299999665e-02 1.478157815799999997e-01
2.148775025700000008e+00 8.431880901999999622e-02 1.482452574299999992e-01
2.148800832600000099e+00 7.932643623099999708e-02 1.528332096899999992e-01
2.148826672299999796e+00 7.354867419499999670e-02 1.608049807499999928e-01
2.148852514800000169e+00 6.844767141400000254e-02 1.713024449999999976e-01
2.148878360399999909e+00 6.466332397700000345e-02 1.827362315699999906e-01
2.148904210099999990e+00 6.240073655899999738e-02 1.934522643999999902e-01
2.148930061799999791e+00 6.166744976599999872e-02 2.035699162400000095e-01
2.148955759300000157e+00 6.191057832199999694e-02 2.125131194200000073e-01
2.148981531200000017e+00 6.266635392100000645e-02 2.189674651400000116e-01
2.149007106500000042e+00 6.273667438699999377e-02 2.231652746699999967e-01
2.149032878999999951e+00 6.113544145199999863e-02 2.250643051900000080e-01
2.149058651599999870e+00 5.885039402299999806e-02 2.247125276799999960e-01
2.149084408999999862e+00 5.786409343199999666e-02 2.221727596699999974e-01
2.149110211300000017e+00 5.937083208099999676e-02 2.170956363000000056e-01
2.149135947900000065e+00 6.288940456399999546e-02 2.095325084899999912e-01
2.149161699900000055e+00 6.742283802500000089e-02 2.001193031100000075e-01
2.149187400599999798e+00 7.233286051499999980e-02 1.895809177699999959e-01
2.149213053900000059e+00 7.680909932299999354e-02 1.790721941500000025e-01
2.149238844800000159e+00 8.002479174399999839e-02 1.697171576700000073e-01
2.149264636699999897e+00 8.190344141300000269e-02 1.616760844100000039e-01
2.149290371899999830e+00 8.251116132300000128e-02 1.553880256600000120e-01
2.149316095400000126e+00 8.172707950599999993e-02 1.517635931300000129e-01
2.149341789600000219e+00 7.967109257200000183e-02 1.514565155700000054e-01
2.149367351700000039e+00 7.718843401599999321e-02 1.542317950500000090e-01
2.149393106599999825e+00 7.485203627599999743e-02 1.591007624899999917e-01
2.149418788699999805e+00 7.263864439900000192e-02 1.651391692499999952e-01
2.149444386499999915e+00 7.106376044600000441e-02 1.717127846100000022e-01
2.149469986300000190e+00 7.034293041299999327e-02 1.794559120099999960e-01
2.149495683300000071e+00 6.972933079000000200e-02 1.890691221699999924e-01
2.149521300600000018e+00 6.819493648699999355e-02 2.000041346299999967e-01
2.149547041699999994e+00 6.547448270300000595e-02 2.110177510000000034e-01
2.149572630799999828e+00 6.199104288400000135e-02 2.208165758800000045e-01
2.149598239099999919e+00 5.849771901599999657e-02 2.273582990199999876e-01
2.149624020000000080e+00 5.583444944600000209e-02 2.292786366500000061e-01
2.149649653300000018e+00 5.481354827200000251e-02 2.271953004900000017e-01
2.149675368800000097e+00 5.615926144200000109e-02 2.220997875300000091e-01
2.149701049599999969e+00 6.018698520699999888e-02 2.140985611500000052e-01
2.149726803800000141e+00 6.610778349800000564e-02 2.035199808200000016e-01
2.149752564499999963e+00 7.232964597999999579e-02 1.913748353599999952e-01
2.149778231200000000e+00 7.740197425700000300e-02 1.791688017499999952e-01
2.149803934199999933e+00 8.038297674399999537e-02 1.692854930699999871e-01
2.149829715200000102e+00 8.118806950500000175e-02 1.623922851100000064e-01
2.149855437199999830e+00 8.046267984100000104e-02 1.569177561900000073e-01
2.149881196199999955e+00 7.887096471599999714e-02 1.522930420099999904e-01
2.149906967400000202e+00 7.683102659000000390e-02 1.493001900600000043e-01
2.149932699299999861e+00 7.473868050000000152e-02 1.487482250000000117e-01
2.149958311999999871e+00 7.283343521599999759e-02 1.510122481900000035e-01
2.149984069499999872e+00 7.106909855699999889e-02 1.561857014399999910e-01
2.150009655599999903e+00 6.902961484000000314e-02 1.640826680499999912e-01
2.150035424699999975e+00 6.676729685200000208e-02 1.741385768500000042e-01
2.150061152700000200e+00 6.467740864099999487e-02 1.856525852199999993e-01
2.150086798999999882e+00 6.265683590899999433e-02 1.976474919400000030e-01
2.150112507699999842e+00 6.038872356399999780e-02 2.086728933099999961e-01
2.150138083399999900e+00 5.803978448299999815e-02 2.170634845099999877e-01
2.150163765499999879e+00 5.657416869600000175e-02 2.221155699300000064e-01
2.150189501899999911e+00 5.688120361699999794e-02 2.243885689200000033e-01
2.150215132100000037e+00 5.878440150599999886e-02 2.241131839399999881e-01
2.150240797599999976e+00 6.190817324700000068e-02 2.208375443900000012e-01
2.150266552000000164e+00 6.564248949699999502e-02 2.149325902299999980e-01
2.150292292600000099e+00 6.928972429700000490e-02 2.070266077000000038e-01
2.150317986700000183e+00 7.258366063299999393e-02 1.972946368800000128e-01
2.150343731800000047e+00 7.549909329199999686e-02 1.864027175699999872e-01
2.150369447600000150e+00 7.805132931100000615e-02 1.753108073499999864e-01
2.150395299900000001e+00 7.976080816399999662e-02 1.652172230299999989e-01
2.150421149200000048e+00 8.044752565500000452e-02 1.568992675900000022e-01
2.150446995699999864e+00 8.006196497799999978e-02 1.510753032000000107e-01
2.150472807399999908e+00 7.880565213100000632e-02 1.481467029599999874e-01
2.150498519600000158e+00 7.740708454700000185e-02 1.485710398700000046e-01
2.150524252899999933e+00 7.561707611500000092e-02 1.524855932899999988e-01
2.150549995400000025e+00 7.306265764500000093e-02 1.590265652800000040e-01
2.150575746699999957e+00 7.046285506900000495e-02 1.671731881699999867e-01
2.150601579699999988e+00 6.817833724900000669e-02 1.756859236399999913e-01
2.150627323700000204e+00 6.565616320000000616e-02 1.837611268400000109e-01
2.150653043200000170e+00 6.322457841299999881e-02 1.914452439300000086e-01
2.150678706999999967e+00 6.184797387000000313e-02 1.986388504699999891e-01
2.150704480199999935e+00 6.163261476399999744e-02 2.053459339900000069e-01
2.150730321600000217e+00 6.209880892700000293e-02 2.117532784800000012e-01
2.150756163300000079e+00 6.300601958200000019e-02 2.176055323999999958e-01
2.150782001300000079e+00 6.413809843399999322e-02 2.216785112499999877e-01
2.150807752299999986e+00 6.502928347599999659e-02 2.223255608099999892e-01
2.150833435500000057e+00 6.548116859100000520e-02 2.191192044699999952e-01
2.150859216300000210e+00 6.567749764300000181e-02 2.122485762699999889e-01
2.150884956600000120e+00 6.580802014999999339e-02 2.021913143799999868e-01
2.150910740600000093e+00 6.607553299000000491e-02 1.905518603699999924e-01
2.150936476000000042e+00 6.737842298500000549e-02 1.793774485500000127e-01
2.150962229900000189e+00 6.984723052300000068e-02 1.698125870999999953e-01
2.150987978499999898e+00 7.266725545299999867e-02 1.625737399299999886e-01
2.151013458400000022e+00 7.568529926099999694e-02 1.576048339699999967e-01
2.151039208999999897e+00 7.842377133899999797e-02 1.543147860599999865e-01
2.151064974600000124e+00 8.039350987599999665e-02 1.529681412099999915e-01
2.151090739199999824e+00 8.131601511899999579e-02 1.543985995899999908e-01
2.151116409700000176e+00 8.083820213999999560e-02 1.583972301400000116e-01
2.151142224400000025e+00 7.931385319000000544e-02 1.638982213799999865e-01
2.151168061799999975e+00 7.675996421700000127e-02 1.704642827400000005e-01
2.151193899999999992e+00 7.309056546299999568e-02 1.776169081199999999e-01
2.151219740100000166e+00 6.942047275300000653e-02 1.846327055599999989e-01
2.151245528300000043e+00 6.736263610300000093e-02 1.914277598299999883e-01
2.151271320999999848e+00 6.698707498000000538e-02 1.988647483700000107e-01
2.151297074299999945e+00 6.702589678699999443e-02 2.070127582200000094e-01
2.151322793499999886e+00 6.705855340899999351e-02 2.151027908400000022e-01
2.151348543300000138e+00 6.700850273500000287e-02 2.221757745300000086e-01
2.151374321300000059e+00 6.644829549099999511e-02 2.266077992499999916e-01
2.151399957200000213e+00 6.516229183699999428e-02 2.265757781799999926e-01
2.151425649000000107e+00 6.392073549099999696e-02 2.208230697000000131e-01
2.151451443700000077e+00 6.367791021799999729e-02 2.098183275100000134e-01
2.151477290799999942e+00 6.500329962799999972e-02 1.960137319099999886e-01
2.151503049900000075e+00 6.766537041900000382e-02 1.820156037700000062e-01
2.151528848099999891e+00 7.058390691400000250e-02 1.698161469199999940e-01
2.151554638399999941e+00 7.321614282199999379e-02 1.610483046199999990e-01
2.151580307800000202e+00 7.528208907000000227e-02 1.559247417999999885e-01
2.151605864300000004e+00 7.623455735100000130e-02 1.535790877600000104e-01
2.151631657899999883e+00 7.608270603099999418e-02 1.532386165799999866e-01
2.151657307599999847e+00 7.525134996099999696e-02 1.542639233299999968e-01
2.151683011299999837e+00 7.362647922999999983e-02 1.562795621299999937e-01
2.151708742999999924e+00 7.143832397700000669e-02 1.593917691199999986e-01
2.151734458299999986e+00 6.938101808200000664e-02 1.641573892800000101e-01
2.151760159999999811e+00 6.735165634999999706e-02 1.707065028799999995e-01
2.151785866800000058e+00 6.542797998200000631e-02 1.787218727000000063e-01
2.151811572899999803e+00 6.437186891500000507e-02 1.875263335100000039e-01
2.151837364699999977e+00 6.453152679000000169e-02 1.962956315699999899e-01
2.151863096700000089e+00 6.574705455700000090e-02 2.044333083900000125e-01
2.151888788299999966e+00 6.744215313500000197e-02 2.115273503200000016e-01
2.151914583399999970e+00 6.908988169700000515e-02 2.168557154000000098e-01
2.151940290899999830e+00 7.067461558700000035e-02 2.194868200600000041e-01
2.151965966400000152e+00 7.178749792199999591e-02 2.192770654099999994e-01
2.151991703999999839e+00 7.232271970799999949e-02 2.161445870500000033e-01
2.152017385999999810e+00 7.288883259299999695e-02 2.102100726699999977e-01
2.152043127599999828e+00 7.340922865000000519e-02 2.023179927400000078e-01
2.152068883400000132e+00 7.376543377199999696e-02 1.933964504800000095e-01
2.152094497299999798e+00 7.358149056399999888e-02 1.841228693399999949e-01
2.152120272299999915e+00 7.252689338800000218e-02 1.752798294600000084e-01
2.152146003499999960e+00 7.105162612000000266e-02 1.677360897400000106e-01
2.152171623900000164e+00 6.904705050100000407e-02 1.624300024099999962e-01
2.152197284800000165e+00 6.666609199799999885e-02 1.588652470499999914e-01
2.152223041900000133e+00 6.413403575600000461e-02 1.564141802800000092e-01
2.152248761500000107e+00 6.167629241099999854e-02 1.557539061400000091e-01
2.152274466999999802e+00 6.012671371100000023e-02 1.577295880100000047e-01
2.152300200500000038e+00 5.969956132299999996e-02 1.628088323799999904e-01
2.152325959400000155e+00 5.999727662700000269e-02 1.705645012399999993e-01
2.152351775400000111e+00 6.090920233699999992e-02 1.799360680500000087e-01
2.152377516800000112e+00 6.262952033400000229e-02 1.895314906899999985e-01
2.152403318899999807e+00 6.481803261700000429e-02 1.980353188900000061e-01
2.152429009100000012e+00 6.734895462800000177e-02 2.049326458600000123e-01
2.152454815600000071e+00 7.021310456700000091e-02 2.104503075399999923e-01
2.152480449200000034e+00 7.280321276600000557e-02 2.151811432000000079e-01
2.152506276200000013e+00 7.481351998799999625e-02 2.188132533200000118e-01
2.152531993299999780e+00 7.659927339100000565e-02 2.199999974400000113e-01
2.152557763699999960e+00 7.781867183200000260e-02 2.177713644300000029e-01
2.152583504599999920e+00 7.810047031800000650e-02 2.123809876499999916e-01
2.152609267999999965e+00 7.751466515700000670e-02 2.046968707600000104e-01
2.152634993399999974e+00 7.627161842400000114e-02 1.955657451900000010e-01
2.152660664899999965e+00 7.463561032399999851e-02 1.857346572699999920e-01
2.152686402300000079e+00 7.249610585400000085e-02 1.760147651199999996e-01
2.152712129499999794e+00 6.986814401099999960e-02 1.673708127100000109e-01
2.152737912200000103e+00 6.736667262899999342e-02 1.603654384400000077e-01
2.152763673399999966e+00 6.560705964400000145e-02 1.558437432199999972e-01
2.152789405200000061e+00 6.477777173899999796e-02 1.547395762200000080e-01
2.152815190600000150e+00 6.536838068700000226e-02 1.565359866699999880e-01
2.152840842599999860e+00 6.705942926499999790e-02 1.601474039499999891e-01
2.152866508699999848e+00 6.894254999099999615e-02 1.649793736500000108e-01
2.152892200200000161e+00 7.106903484099999502e-02 1.708697438000000013e-01
